X1,address,town,flat_type,lon,lat,Street
4179,JURONG WEST ST 64  block  677B,JURONG WEST,5 ROOM,103.7045301,1.34547,JURONG WEST ST 64
4180,JURONG WEST ST 64  block  677C,JURONG WEST,5 ROOM,103.7048016,1.3453951,JURONG WEST ST 64
4181,JURONG WEST ST 64  block  678A,JURONG WEST,5 ROOM,103.7042586,1.3451052,JURONG WEST ST 64
4182,JURONG WEST ST 64  block  678B,JURONG WEST,5 ROOM,103.7038965,1.3451073,JURONG WEST ST 64
4183,JURONG WEST ST 64  block  678C,JURONG WEST,5 ROOM,103.7037155,1.3448153,JURONG WEST ST 64
4184,JURONG WEST ST 64  block  678D,JURONG WEST,5 ROOM,103.7034441,1.3449633,JURONG WEST ST 64
4185,JURONG WEST ST 64  block  683C,JURONG WEST,5 ROOM,103.7047014,1.3433361,JURONG WEST ST 64
4186,JURONG WEST ST 64  block  684A,JURONG WEST,EXECUTIVE,103.7038963,1.3440084,JURONG WEST ST 64
4187,JURONG WEST ST 64  block  684B,JURONG WEST,5 ROOM,103.7042583,1.3438598,JURONG WEST ST 64
4188,JURONG WEST ST 64  block  684C,JURONG WEST,4 ROOM,103.7045204,1.3436301,JURONG WEST ST 64
4189,JURONG WEST ST 64  block  685A,JURONG WEST,EXECUTIVE,103.7040753,1.3432677,JURONG WEST ST 64
4190,JURONG WEST ST 64  block  685B,JURONG WEST,4 ROOM,103.7040753,1.3429014,JURONG WEST ST 64
4191,JURONG WEST ST 65  block  606,JURONG WEST,4 ROOM,103.6992792,1.3380256,JURONG WEST ST 65
4192,JURONG WEST ST 65  block  607,JURONG WEST,5 ROOM,103.6997316,1.3380963,JURONG WEST ST 65
4193,JURONG WEST ST 65  block  608,JURONG WEST,4 ROOM,103.7002735,1.3382374,JURONG WEST ST 65
4194,JURONG WEST ST 65  block  609,JURONG WEST,4 ROOM,103.7005988,1.3380078,JURONG WEST ST 65
4195,JURONG WEST ST 65  block  610,JURONG WEST,5 ROOM,103.7009563,1.3380703,JURONG WEST ST 65
4196,JURONG WEST ST 65  block  611,JURONG WEST,4 ROOM,103.7008177,1.3389642,JURONG WEST ST 65
4197,JURONG WEST ST 65  block  612,JURONG WEST,4 ROOM,103.7007273,1.3394043,JURONG WEST ST 65
4198,JURONG WEST ST 65  block  617,JURONG WEST,4 ROOM,103.7004784,1.3408525,JURONG WEST ST 65
4199,JURONG WEST ST 65  block  618,JURONG WEST,4 ROOM,103.7003653,1.3414575,JURONG WEST ST 65
4200,JURONG WEST ST 65  block  619,JURONG WEST,4 ROOM,103.6998224,1.3413873,JURONG WEST ST 65
4201,JURONG WEST ST 65  block  620,JURONG WEST,4 ROOM,103.6993247,1.3413535,JURONG WEST ST 65
4202,JURONG WEST ST 65  block  621,JURONG WEST,4 ROOM,103.6995509,1.3408761,JURONG WEST ST 65
4203,JURONG WEST ST 65  block  626,JURONG WEST,EXECUTIVE,103.6983746,1.3418351,JURONG WEST ST 65
4204,JURONG WEST ST 65  block  627,JURONG WEST,EXECUTIVE,103.6989175,1.3419785,JURONG WEST ST 65
4205,JURONG WEST ST 65  block  628,JURONG WEST,EXECUTIVE,103.69937,1.3421957,JURONG WEST ST 65
4206,JURONG WEST ST 65  block  629,JURONG WEST,EXECUTIVE,103.6996414,1.3425605,JURONG WEST ST 65
4207,JURONG WEST ST 65  block  630,JURONG WEST,EXECUTIVE,103.7001843,1.3427039,JURONG WEST ST 65
4208,JURONG WEST ST 65  block  631,JURONG WEST,4 ROOM,103.7002748,1.3435825,JURONG WEST ST 65
4209,JURONG WEST ST 65  block  632,JURONG WEST,5 ROOM,103.6997564,1.3439038,JURONG WEST ST 65
4210,JURONG WEST ST 65  block  633,JURONG WEST,5 ROOM,103.6992569,1.3434967,JURONG WEST ST 65
4211,JURONG WEST ST 65  block  634,JURONG WEST,4 ROOM,103.6988271,1.3430779,JURONG WEST ST 65
4212,JURONG WEST ST 65  block  635,JURONG WEST,4 ROOM,103.698352,1.3427327,JURONG WEST ST 65
4213,JURONG WEST ST 65  block  636,JURONG WEST,4 ROOM,103.6978996,1.3421492,JURONG WEST ST 65
4214,JURONG WEST ST 65  block  657A,JURONG WEST,4 ROOM,103.7002746,1.3354572,JURONG WEST ST 65
4215,JURONG WEST ST 65  block  657B,JURONG WEST,4 ROOM,103.7008177,1.336041,JURONG WEST ST 65
4216,JURONG WEST ST 65  block  658A,JURONG WEST,5 ROOM,103.700999,1.3368458,JURONG WEST ST 65
4217,JURONG WEST ST 65  block  658B,JURONG WEST,5 ROOM,103.7007727,1.3365174,JURONG WEST ST 65
4218,JURONG WEST ST 65  block  658C,JURONG WEST,5 ROOM,103.7004561,1.3368488,JURONG WEST ST 65
4219,JURONG WEST ST 65  block  658D,JURONG WEST,5 ROOM,103.7007729,1.3372499,JURONG WEST ST 65
4220,JURONG WEST ST 65  block  659A,JURONG WEST,4 ROOM,103.7024016,1.3369477,JURONG WEST ST 65
4221,JURONG WEST ST 65  block  659B,JURONG WEST,4 ROOM,103.7018134,1.3369144,JURONG WEST ST 65
4222,JURONG WEST ST 65  block  659C,JURONG WEST,4 ROOM,103.7020395,1.3365102,JURONG WEST ST 65
4223,JURONG WEST ST 65  block  659D,JURONG WEST,5 ROOM,103.7025824,1.3365071,JURONG WEST ST 65
4224,JURONG WEST ST 65  block  663A,JURONG WEST,4 ROOM,103.7017226,1.3388126,JURONG WEST ST 65
4225,JURONG WEST ST 65  block  663B,JURONG WEST,4 ROOM,103.7017226,1.3382266,JURONG WEST ST 65
4226,JURONG WEST ST 65  block  663C,JURONG WEST,4 ROOM,103.702356,1.3381497,JURONG WEST ST 65
4227,JURONG WEST ST 65  block  663D,JURONG WEST,4 ROOM,103.7022655,1.3388827,JURONG WEST ST 65
4228,JURONG WEST ST 65  block  666A,JURONG WEST,EXECUTIVE,103.7014511,1.3396199,JURONG WEST ST 65
4229,JURONG WEST ST 65  block  666B,JURONG WEST,EXECUTIVE,103.7020846,1.339543,JURONG WEST ST 65
4230,JURONG WEST ST 65  block  667A,JURONG WEST,5 ROOM,103.7013607,1.3415983,JURONG WEST ST 65
4231,JURONG WEST ST 65  block  667B,JURONG WEST,4 ROOM,103.7015416,1.340938,JURONG WEST ST 65
4232,JURONG WEST ST 65  block  667C,JURONG WEST,5 ROOM,103.7022655,1.3411536,JURONG WEST ST 65
4233,JURONG WEST ST 65  block  667D,JURONG WEST,4 ROOM,103.7022203,1.3417765,JURONG WEST ST 65
4234,JURONG WEST ST 65  block  670A,JURONG WEST,5 ROOM,103.7029009,1.3440873,JURONG WEST ST 65
4235,JURONG WEST ST 65  block  671A,JURONG WEST,EXECUTIVE,103.702358,1.3441637,JURONG WEST ST 65
4236,JURONG WEST ST 65  block  671B,JURONG WEST,EXECUTIVE,103.7018603,1.3441299,JURONG WEST ST 65
4237,JURONG WEST ST 65  block  671C,JURONG WEST,EXECUTIVE,103.7014531,1.3440223,JURONG WEST ST 65
4238,JURONG WEST ST 65  block  672A,JURONG WEST,4 ROOM,103.7009102,1.3438789,JURONG WEST ST 65
4239,JURONG WEST ST 65  block  673A,JURONG WEST,4 ROOM,103.7011817,1.3442437,JURONG WEST ST 65
4240,JURONG WEST ST 65  block  673B,JURONG WEST,5 ROOM,103.7017246,1.3444603,JURONG WEST ST 65
4241,JURONG WEST ST 65  block  673C,JURONG WEST,4 ROOM,103.701295,1.3448474,JURONG WEST ST 65
4242,JURONG WEST ST 65  block  674A,JURONG WEST,5 ROOM,103.7021772,1.3446043,JURONG WEST ST 65
4243,JURONG WEST ST 65  block  674B,JURONG WEST,5 ROOM,103.7020869,1.3451176,JURONG WEST ST 65
4244,JURONG WEST ST 71  block  701,JURONG WEST,EXECUTIVE,103.6952982,1.342512,JURONG WEST ST 71
4245,JURONG WEST ST 71  block  702,JURONG WEST,EXECUTIVE,103.6952303,1.3420179,JURONG WEST ST 71
4246,JURONG WEST ST 71  block  703,JURONG WEST,4 ROOM,103.6958637,1.3418311,JURONG WEST ST 71
4247,JURONG WEST ST 71  block  704,JURONG WEST,5 ROOM,103.6953208,1.3409551,JURONG WEST ST 71
4248,JURONG WEST ST 71  block  705,JURONG WEST,5 ROOM,103.6949363,1.3413419,JURONG WEST ST 71
4249,JURONG WEST ST 71  block  706,JURONG WEST,4 ROOM,103.694597,1.3414354,JURONG WEST ST 71
4250,JURONG WEST ST 71  block  707,JURONG WEST,4 ROOM,103.694058,1.341794,JURONG WEST ST 71
4251,JURONG WEST ST 71  block  708,JURONG WEST,EXECUTIVE,103.6943567,1.3420967,JURONG WEST ST 71
4252,JURONG WEST ST 71  block  709,JURONG WEST,EXECUTIVE,103.6944612,1.3426084,JURONG WEST ST 71
4253,JURONG WEST ST 71  block  710,JURONG WEST,EXECUTIVE,103.6948458,1.3428809,JURONG WEST ST 71
4254,JURONG WEST ST 71  block  711,JURONG WEST,4 ROOM,103.6955923,1.3431147,JURONG WEST ST 71
4255,JURONG WEST ST 71  block  712,JURONG WEST,4 ROOM,103.6964519,1.3422307,JURONG WEST ST 71
4256,JURONG WEST ST 71  block  713,JURONG WEST,4 ROOM,103.6961359,1.3436305,JURONG WEST ST 71
4257,JURONG WEST ST 71  block  714,JURONG WEST,EXECUTIVE,103.6967061,1.3432697,JURONG WEST ST 71
4258,JURONG WEST ST 71  block  715,JURONG WEST,4 ROOM,103.6963634,1.3439232,JURONG WEST ST 71
4259,JURONG WEST ST 71  block  716,JURONG WEST,4 ROOM,103.6967479,1.3441225,JURONG WEST ST 71
4260,JURONG WEST ST 71  block  717,JURONG WEST,4 ROOM,103.6972481,1.3435033,JURONG WEST ST 71
4261,JURONG WEST ST 71  block  718,JURONG WEST,4 ROOM,103.6975603,1.3437445,JURONG WEST ST 71
4262,JURONG WEST ST 72  block  724,JURONG WEST,4 ROOM,103.6983729,1.3453283,JURONG WEST ST 72
4263,JURONG WEST ST 72  block  730,JURONG WEST,4 ROOM,103.6984877,1.3462851,JURONG WEST ST 72
4264,JURONG WEST ST 72  block  731,JURONG WEST,4 ROOM,103.6985581,1.3457972,JURONG WEST ST 72
4265,JURONG WEST ST 73  block  732,JURONG WEST,5 ROOM,103.6995308,1.3459564,JURONG WEST ST 73
4266,JURONG WEST ST 73  block  733,JURONG WEST,5 ROOM,103.7000963,1.3454953,JURONG WEST ST 73
4267,JURONG WEST ST 73  block  734,JURONG WEST,5 ROOM,103.7004356,1.3456216,JURONG WEST ST 73
4268,JURONG WEST ST 73  block  739,JURONG WEST,4 ROOM,103.7000738,1.3463562,JURONG WEST ST 73
4269,JURONG WEST ST 73  block  743,JURONG WEST,5 ROOM,103.6993275,1.3473678,JURONG WEST ST 73
4270,JURONG WEST ST 73  block  744,JURONG WEST,4 ROOM,103.6991918,1.3468191,JURONG WEST ST 73
4271,JURONG WEST ST 73  block  745,JURONG WEST,4 ROOM,103.6980607,1.347082,JURONG WEST ST 73
4272,JURONG WEST ST 73  block  746,JURONG WEST,4 ROOM,103.697925,1.3474125,JURONG WEST ST 73
4273,JURONG WEST ST 73  block  747,JURONG WEST,4 ROOM,103.697337,1.3476723,JURONG WEST ST 73
4274,JURONG WEST ST 73  block  748,JURONG WEST,4 ROOM,103.6981061,1.3477777,JURONG WEST ST 73
4275,JURONG WEST ST 73  block  749,JURONG WEST,4 ROOM,103.6982419,1.3481066,JURONG WEST ST 73
4276,JURONG WEST ST 73  block  750,JURONG WEST,5 ROOM,103.6994635,1.3479897,JURONG WEST ST 73
4277,JURONG WEST ST 73  block  751,JURONG WEST,5 ROOM,103.6991919,1.347625,JURONG WEST ST 73
4278,JURONG WEST ST 74  block  752,JURONG WEST,EXECUTIVE,103.6995314,1.3487403,JURONG WEST ST 74
4279,JURONG WEST ST 74  block  753,JURONG WEST,EXECUTIVE,103.7000415,1.3484622,JURONG WEST ST 74
4280,JURONG WEST ST 74  block  754,JURONG WEST,EXECUTIVE,103.7003684,1.3487905,JURONG WEST ST 74
4281,JURONG WEST ST 74  block  755,JURONG WEST,4 ROOM,103.7007304,1.3483488,JURONG WEST ST 74
4282,JURONG WEST ST 74  block  756,JURONG WEST,5 ROOM,103.7007531,1.3493561,JURONG WEST ST 74
4283,JURONG WEST ST 74  block  757,JURONG WEST,5 ROOM,103.7009115,1.3499597,JURONG WEST ST 74
4284,JURONG WEST ST 74  block  758,JURONG WEST,4 ROOM,103.7004591,1.3502554,JURONG WEST ST 74
4285,JURONG WEST ST 74  block  759,JURONG WEST,4 ROOM,103.6999162,1.3503318,JURONG WEST ST 74
4286,JURONG WEST ST 74  block  760,JURONG WEST,EXECUTIVE,103.6999161,1.3495991,JURONG WEST ST 74
4287,JURONG WEST ST 74  block  761,JURONG WEST,EXECUTIVE,103.6995314,1.34918,JURONG WEST ST 74
4288,JURONG WEST ST 74  block  764,JURONG WEST,4 ROOM,103.6984683,1.3496806,JURONG WEST ST 74
4289,JURONG WEST ST 74  block  765,JURONG WEST,5 ROOM,103.6984684,1.3503401,JURONG WEST ST 74
4290,JURONG WEST ST 74  block  766,JURONG WEST,5 ROOM,103.697835,1.3500506,JURONG WEST ST 74
4291,JURONG WEST ST 75  block  735,JURONG WEST,4 ROOM,103.7012048,1.3460201999999999,JURONG WEST ST 75
4292,JURONG WEST ST 75  block  736,JURONG WEST,4 ROOM,103.7017252,1.3461453,JURONG WEST ST 75
4293,JURONG WEST ST 75  block  737,JURONG WEST,4 ROOM,103.7012728,1.3468073,JURONG WEST ST 75
4294,JURONG WEST ST 75  block  738,JURONG WEST,5 ROOM,103.7005489,1.3463718,JURONG WEST ST 75
4295,JURONG WEST ST 81  block  810,JURONG WEST,4 ROOM,103.6956628,1.3469858,JURONG WEST ST 81
4296,JURONG WEST ST 81  block  811,JURONG WEST,4 ROOM,103.6964772,1.3466882,JURONG WEST ST 81
4297,JURONG WEST ST 81  block  812,JURONG WEST,4 ROOM,103.695755,1.346274,JURONG WEST ST 81
4298,JURONG WEST ST 81  block  813,JURONG WEST,4 ROOM,103.695721,1.345967,JURONG WEST ST 81
4299,JURONG WEST ST 81  block  814,JURONG WEST,5 ROOM,103.6956996,1.3457426,JURONG WEST ST 81
4300,JURONG WEST ST 81  block  815,JURONG WEST,5 ROOM,103.6957777,1.3453475,JURONG WEST ST 81
4301,JURONG WEST ST 81  block  816,JURONG WEST,5 ROOM,103.6964769,1.3456626,JURONG WEST ST 81
4302,JURONG WEST ST 81  block  817,JURONG WEST,5 ROOM,103.6958433,1.3445672,JURONG WEST ST 81
4303,JURONG WEST ST 81  block  818,JURONG WEST,5 ROOM,103.6952102,1.3453035,JURONG WEST ST 81
4304,JURONG WEST ST 81  block  819,JURONG WEST,5 ROOM,103.6951197,1.3458901,JURONG WEST ST 81
4305,JURONG WEST ST 81  block  820,JURONG WEST,4 ROOM,103.6951876,1.3463477,JURONG WEST ST 81
4306,JURONG WEST ST 81  block  821,JURONG WEST,5 ROOM,103.6945771,1.3470653,JURONG WEST ST 81
4307,JURONG WEST ST 81  block  822,JURONG WEST,5 ROOM,103.6935818,1.3468512,JURONG WEST ST 81
4308,JURONG WEST ST 81  block  823,JURONG WEST,4 ROOM,103.6943056,1.3467006,JURONG WEST ST 81
4309,JURONG WEST ST 81  block  824,JURONG WEST,5 ROOM,103.6938984,1.3465198,JURONG WEST ST 81
4310,JURONG WEST ST 81  block  825,JURONG WEST,5 ROOM,103.6933102,1.3461935,JURONG WEST ST 81
4311,JURONG WEST ST 81  block  826,JURONG WEST,4 ROOM,103.6945091,1.3460584,JURONG WEST ST 81
4312,JURONG WEST ST 81  block  827,JURONG WEST,EXECUTIVE,103.6930385,1.345609,JURONG WEST ST 81
4313,JURONG WEST ST 81  block  828,JURONG WEST,EXECUTIVE,103.6930385,1.3451694,JURONG WEST ST 81
4314,JURONG WEST ST 81  block  828A,JURONG WEST,EXECUTIVE,103.6935813,1.3450198,JURONG WEST ST 81
4315,JURONG WEST ST 81  block  829,JURONG WEST,EXECUTIVE,103.6940564,1.3449621,JURONG WEST ST 81
4316,JURONG WEST ST 81  block  830,JURONG WEST,EXECUTIVE,103.6934588,1.3453583,JURONG WEST ST 81
4317,JURONG WEST ST 81  block  830A,JURONG WEST,EXECUTIVE,103.6941242,1.3452364,JURONG WEST ST 81
4318,JURONG WEST ST 81  block  831,JURONG WEST,EXECUTIVE,103.6946896,1.3449585,JURONG WEST ST 81
4319,JURONG WEST ST 81  block  832,JURONG WEST,5 ROOM,103.6950966,1.3442968,JURONG WEST ST 81
4320,JURONG WEST ST 81  block  833,JURONG WEST,4 ROOM,103.6943048,1.3439167,JURONG WEST ST 81
4321,JURONG WEST ST 81  block  834,JURONG WEST,4 ROOM,103.6940993,1.3430866,JURONG WEST ST 81
4322,JURONG WEST ST 81  block  835,JURONG WEST,5 ROOM,103.6937598,1.3436249,JURONG WEST ST 81
4323,JURONG WEST ST 81  block  836,JURONG WEST,4 ROOM,103.6933981,1.3425961,JURONG WEST ST 81
4324,JURONG WEST ST 81  block  837,JURONG WEST,4 ROOM,103.6930362,1.3434041,JURONG WEST ST 81
4325,JURONG WEST ST 81  block  838,JURONG WEST,4 ROOM,103.6934001,1.3439218,JURONG WEST ST 81
4326,JURONG WEST ST 81  block  839,JURONG WEST,4 ROOM,103.6926761,1.3436329,JURONG WEST ST 81
4327,JURONG WEST ST 81  block  840,JURONG WEST,5 ROOM,103.6921335,1.3442221,JURONG WEST ST 81
4328,JURONG WEST ST 81  block  841,JURONG WEST,EXECUTIVE,103.6929479,1.344657,JURONG WEST ST 81
4329,JURONG WEST ST 81  block  842,JURONG WEST,EXECUTIVE,103.6934907,1.3445807,JURONG WEST ST 81
4330,JURONG WEST ST 81  block  843,JURONG WEST,4 ROOM,103.6940109,1.3444129,JURONG WEST ST 81
4331,JURONG WEST ST 81  block  844,JURONG WEST,4 ROOM,103.6924956,1.3453923,JURONG WEST ST 81
4332,JURONG WEST ST 81  block  845,JURONG WEST,4 ROOM,103.6919545,1.3446866,JURONG WEST ST 81
4333,JURONG WEST ST 81  block  846,JURONG WEST,5 ROOM,103.6915004,1.3454712,JURONG WEST ST 81
4334,JURONG WEST ST 81  block  847,JURONG WEST,5 ROOM,103.6921338,1.3453944,JURONG WEST ST 81
4335,JURONG WEST ST 81  block  848,JURONG WEST,5 ROOM,103.6920981,1.3460634,JURONG WEST ST 81
4336,JURONG WEST ST 81  block  849,JURONG WEST,5 ROOM,103.6917421,1.3458786,JURONG WEST ST 81
4337,JURONG WEST ST 81  block  850,JURONG WEST,4 ROOM,103.6918399,1.3463667,JURONG WEST ST 81
4338,JURONG WEST ST 81  block  851,JURONG WEST,4 ROOM,103.692315,1.3467119,JURONG WEST ST 81
4339,JURONG WEST ST 81  block  852,JURONG WEST,4 ROOM,103.6928354,1.3474966,JURONG WEST ST 81
4340,JURONG WEST ST 81  block  853,JURONG WEST,4 ROOM,103.6931068,1.3472386,JURONG WEST ST 81
4341,JURONG WEST ST 81  block  854,JURONG WEST,4 ROOM,103.6961112,1.3473154,JURONG WEST ST 81
4342,JURONG WEST ST 81  block  855,JURONG WEST,5 ROOM,103.6961898,1.3469679,JURONG WEST ST 81
4343,JURONG WEST ST 81  block  856,JURONG WEST,4 ROOM,103.6967101,1.3472397,JURONG WEST ST 81
4344,JURONG WEST ST 81  block  857,JURONG WEST,4 ROOM,103.6967489,1.3482984,JURONG WEST ST 81
4345,JURONG WEST ST 81  block  858,JURONG WEST,4 ROOM,103.6961221,1.3483465,JURONG WEST ST 81
4346,JURONG WEST ST 81  block  859,JURONG WEST,EXECUTIVE,103.6961836,1.3493091,JURONG WEST ST 81
4347,JURONG WEST ST 81  block  860,JURONG WEST,EXECUTIVE,103.6967491,1.3490311,JURONG WEST ST 81
4348,JURONG WEST ST 81  block  861,JURONG WEST,EXECUTIVE,103.6968622,1.3496349,JURONG WEST ST 81
4349,JURONG WEST ST 81  block  862,JURONG WEST,EXECUTIVE,103.6969302,1.3502024,JURONG WEST ST 81
4350,JURONG WEST ST 81  block  863,JURONG WEST,5 ROOM,103.6953014,1.3492592,JURONG WEST ST 81
4351,JURONG WEST ST 81  block  864,JURONG WEST,5 ROOM,103.694668,1.3497757,JURONG WEST ST 81
4352,JURONG WEST ST 81  block  865,JURONG WEST,5 ROOM,103.695426,1.34978,JURONG WEST ST 81
4353,JURONG WEST ST 81  block  866,JURONG WEST,4 ROOM,103.6953015,1.3499919,JURONG WEST ST 81
4354,JURONG WEST ST 91  block  902,JURONG WEST,5 ROOM,103.6868578,1.3400517,JURONG WEST ST 91
4355,JURONG WEST ST 91  block  903,JURONG WEST,4 ROOM,103.686119,1.339921,JURONG WEST ST 91
4356,JURONG WEST ST 91  block  904,JURONG WEST,3 ROOM,103.6859809,1.3396433,JURONG WEST ST 91
4357,JURONG WEST ST 91  block  905,JURONG WEST,4 ROOM,103.6851645,1.3405185,JURONG WEST ST 91
4358,JURONG WEST ST 91  block  906,JURONG WEST,EXECUTIVE,103.6855265,1.3415421,JURONG WEST ST 91
4359,JURONG WEST ST 91  block  907,JURONG WEST,5 ROOM,103.6860015,1.3410815,JURONG WEST ST 91
4360,JURONG WEST ST 91  block  908,JURONG WEST,3 ROOM,103.6864312,1.3405113,JURONG WEST ST 91
4361,JURONG WEST ST 91  block  909,JURONG WEST,4 ROOM,103.6864671,1.3412034,JURONG WEST ST 91
4362,JURONG WEST ST 91  block  910,JURONG WEST,EXECUTIVE,103.6859788,1.3418326,JURONG WEST ST 91
4363,JURONG WEST ST 91  block  911,JURONG WEST,4 ROOM,103.6868836,1.3419007,JURONG WEST ST 91
4364,JURONG WEST ST 91  block  912,JURONG WEST,EXECUTIVE,103.687155,1.341313,JURONG WEST ST 91
4365,JURONG WEST ST 91  block  913,JURONG WEST,4 ROOM,103.6876074,1.3419698,JURONG WEST ST 91
4366,JURONG WEST ST 91  block  914,JURONG WEST,3 ROOM,103.6878931,1.3414562,JURONG WEST ST 91
4367,JURONG WEST ST 91  block  915,JURONG WEST,4 ROOM,103.6877332,1.3411651,JURONG WEST ST 91
4368,JURONG WEST ST 91  block  916,JURONG WEST,3 ROOM,103.6880004,1.3406806,JURONG WEST ST 91
4369,JURONG WEST ST 91  block  917,JURONG WEST,4 ROOM,103.6875768,1.3404281,JURONG WEST ST 91
4370,JURONG WEST ST 91  block  918,JURONG WEST,EXECUTIVE,103.6871324,1.3406355,JURONG WEST ST 91
4371,JURONG WEST ST 91  block  919,JURONG WEST,5 ROOM,103.6876074,1.3399185,JURONG WEST ST 91
4372,JURONG WEST ST 91  block  933,JURONG WEST,4 ROOM,103.6898694,1.3422499,JURONG WEST ST 91
4373,JURONG WEST ST 91  block  934,JURONG WEST,4 ROOM,103.6886479,1.3424401,JURONG WEST ST 91
4374,JURONG WEST ST 91  block  935,JURONG WEST,EXECUTIVE,103.6883312,1.3426983,JURONG WEST ST 91
4375,JURONG WEST ST 91  block  936,JURONG WEST,4 ROOM,103.689417,1.3426921,JURONG WEST ST 91
4376,JURONG WEST ST 91  block  937,JURONG WEST,EXECUTIVE,103.6900729,1.3425601,JURONG WEST ST 91
4377,JURONG WEST ST 91  block  938,JURONG WEST,5 ROOM,103.6898694,1.3429826,JURONG WEST ST 91
4378,JURONG WEST ST 91  block  939,JURONG WEST,3 ROOM,103.6888741,1.3431348,JURONG WEST ST 91
4379,JURONG WEST ST 91  block  940,JURONG WEST,5 ROOM,103.6889646,1.343354,JURONG WEST ST 91
4380,JURONG WEST ST 91  block  941,JURONG WEST,4 ROOM,103.6888535,1.3439661,JURONG WEST ST 91
4381,JURONG WEST ST 91  block  942,JURONG WEST,4 ROOM,103.6896664,1.3435574,JURONG WEST ST 91
4382,JURONG WEST ST 91  block  943,JURONG WEST,4 ROOM,103.6898486,1.3437773,JURONG WEST ST 91
4383,JURONG WEST ST 91  block  944,JURONG WEST,4 ROOM,103.6897132,1.3446572,JURONG WEST ST 91
4384,JURONG WEST ST 91  block  945,JURONG WEST,4 ROOM,103.6901429,1.3442335,JURONG WEST ST 91
4385,JURONG WEST ST 91  block  946,JURONG WEST,4 ROOM,103.6905274,1.3443229,JURONG WEST ST 91
4386,JURONG WEST ST 91  block  947,JURONG WEST,4 ROOM,103.6905951,1.3436448,JURONG WEST ST 91
4387,JURONG WEST ST 91  block  948,JURONG WEST,4 ROOM,103.6910251,1.3445032,JURONG WEST ST 91
4388,JURONG WEST ST 91  block  949,JURONG WEST,5 ROOM,103.6916111,1.3435038,JURONG WEST ST 91
4389,JURONG WEST ST 91  block  950,JURONG WEST,4 ROOM,103.6908646,1.3433432,JURONG WEST ST 91
4390,JURONG WEST ST 91  block  952,JURONG WEST,4 ROOM,103.6915885,1.3426797,JURONG WEST ST 91
4391,JURONG WEST ST 91  block  953,JURONG WEST,4 ROOM,103.6907742,1.3423913,JURONG WEST ST 91
4392,JURONG WEST ST 92  block  920,JURONG WEST,4 ROOM,103.6883883,1.3399091,JURONG WEST ST 92
4393,JURONG WEST ST 92  block  921,JURONG WEST,5 ROOM,103.6888741,1.3396183,JURONG WEST ST 92
4394,JURONG WEST ST 92  block  922,JURONG WEST,4 ROOM,103.6890551,1.3391777,JURONG WEST ST 92
4395,JURONG WEST ST 92  block  923,JURONG WEST,5 ROOM,103.6899027,1.3396353,JURONG WEST ST 92
4396,JURONG WEST ST 92  block  924,JURONG WEST,5 ROOM,103.6898694,1.3404917,JURONG WEST ST 92
4397,JURONG WEST ST 92  block  925,JURONG WEST,3 ROOM,103.6893265,1.3402018,JURONG WEST ST 92
4398,JURONG WEST ST 92  block  926,JURONG WEST,4 ROOM,103.6891455,1.3404958,JURONG WEST ST 92
4399,JURONG WEST ST 92  block  928,JURONG WEST,3 ROOM,103.6891908,1.3409718,JURONG WEST ST 92
4400,JURONG WEST ST 92  block  929,JURONG WEST,4 ROOM,103.6893265,1.3413006,JURONG WEST ST 92
4401,JURONG WEST ST 92  block  930,JURONG WEST,5 ROOM,103.6898694,1.3407847,JURONG WEST ST 92
4402,JURONG WEST ST 92  block  931,JURONG WEST,4 ROOM,103.6897789,1.3416644,JURONG WEST ST 92
4403,JURONG WEST ST 92  block  932,JURONG WEST,5 ROOM,103.6884217,1.3418186,JURONG WEST ST 92
4404,JURONG WEST ST 92  block  961,JURONG WEST,5 ROOM,103.6921992,1.3414491,JURONG WEST ST 92
4405,JURONG WEST ST 93  block  965,JURONG WEST,4 ROOM,103.6924933,1.3416489,JURONG WEST ST 93
4406,JURONG WEST ST 93  block  966,JURONG WEST,5 ROOM,103.6929457,1.3417196,JURONG WEST ST 93
4407,JURONG WEST ST 93  block  974,JURONG WEST,EXECUTIVE,103.6932397,1.3397216,JURONG WEST ST 93
4408,JURONG WEST ST 93  block  975,JURONG WEST,4 ROOM,103.6935564,1.3403059,JURONG WEST ST 93
4409,JURONG WEST ST 93  block  976,JURONG WEST,4 ROOM,103.693516,1.33981,JURONG WEST ST 93
4410,JURONG WEST ST 93  block  977,JURONG WEST,5 ROOM,103.6941219,1.3398814,JURONG WEST ST 93
4411,JURONG WEST ST 93  block  978,JURONG WEST,4 ROOM,103.6941446,1.3405589,JURONG WEST ST 93
4412,JURONG WEST ST 93  block  979,JURONG WEST,4 ROOM,103.6943934,1.3395869,JURONG WEST ST 93
4413,JURONG WEST ST 93  block  980,JURONG WEST,4 ROOM,103.6936695,1.3391514,JURONG WEST ST 93
4414,JURONG WEST ST 93  block  986A,JURONG WEST,4 ROOM,103.6951854,1.3372634,JURONG WEST ST 93
4415,JURONG WEST ST 93  block  986B,JURONG WEST,5 ROOM,103.6954757,1.337174,JURONG WEST ST 93
4416,JURONG WEST ST 93  block  986C,JURONG WEST,4 ROOM,103.6957283,1.3371138,JURONG WEST ST 93
4417,JURONG WEST ST 93  block  987A,JURONG WEST,5 ROOM,103.6944841,1.3365898,JURONG WEST ST 93
