X1,address,town,flat_type,lon,lat,Street,SUBZONE_NO,SUBZONE_N,REGION_N,PLN_AREA_N,min_dist_clinic,min_dist_school,min_dist_hawker,min_dist_mrt,min_dist_spf,min_dist_preschool,min_dist_busStop
7796,WOODLANDS AVE 6  block  758,WOODLANDS,5 ROOM,103.7953187,1.4460555,WOODLANDS AVE 6,3,WOODLANDS EAST,NORTH REGION,WOODLANDS,303.8178208753324,220.44421723714765,903.6050210792124,838.0530365693895,1116.0884297380749,169.58461715640084,82.97483577328077
7797,WOODLANDS AVE 6  block  759,WOODLANDS,4 ROOM,103.7952282,1.4464231,WOODLANDS AVE 6,3,WOODLANDS EAST,NORTH REGION,WOODLANDS,324.2612721703495,259.7310379904976,940.9291999853864,874.5682060221712,1152.3108062830129,194.34573812269613,45.275618662974956
7798,WOODLANDS AVE 6  block  760,WOODLANDS,4 ROOM,103.796677,1.4468546,WOODLANDS AVE 6,3,WOODLANDS EAST,NORTH REGION,WOODLANDS,210.17782541059913,356.73435258143707,886.4971394768326,814.8154865208356,1086.2913278779902,137.86874020566307,105.96187720648753
7799,WOODLANDS AVE 6  block  761,WOODLANDS,5 ROOM,103.7965865,1.4464147,WOODLANDS AVE 6,3,WOODLANDS EAST,NORTH REGION,WOODLANDS,186.7828030927835,310.20584598382226,850.232824465873,779.5733794303884,1053.2250124952245,91.28056489715536,109.562404063468
7800,WOODLANDS AVE 6  block  762,WOODLANDS,4 ROOM,103.7961337,1.4460504,WOODLANDS AVE 6,3,WOODLANDS EAST,NORTH REGION,WOODLANDS,215.72489702433552,249.48352538810823,845.8178764364193,777.4509602649434,1053.9950732145815,86.50636406607946,145.47462368721045
7801,WOODLANDS AVE 6  block  763,WOODLANDS,4 ROOM,103.7960431,1.4454637,WOODLANDS AVE 6,3,WOODLANDS EAST,NORTH REGION,WOODLANDS,216.67653031723455,189.3489708678441,801.366753005408,735.1079977735152,1012.9623095186422,83.34670881610516,109.18550038775201
7802,WOODLANDS AVE 6  block  788,WOODLANDS,EXECUTIVE,103.801748,1.4432995,WOODLANDS AVE 6,3,WOODLANDS EAST,NORTH REGION,WOODLANDS,311.19725631610817,148.6947575538675,390.2286698980762,308.82541491251345,495.0061577833014,174.21364229498224,79.74323492282817
7803,WOODLANDS AVE 6  block  789,WOODLANDS,EXECUTIVE,103.8023818,1.4434424,WOODLANDS AVE 6,3,WOODLANDS EAST,NORTH REGION,WOODLANDS,334.78958491815166,220.9464997423756,431.016218204978,341.0033921742291,506.153479007956,197.02527281602738,119.07614280308863
7804,WOODLANDS AVE 6  block  790,WOODLANDS,5 ROOM,103.8027441,1.4429263,WOODLANDS AVE 6,3,WOODLANDS EAST,NORTH REGION,WOODLANDS,291.16207124760547,257.3459239412491,401.856167539773,305.9099273102993,451.1396264052362,150.97910275996438,95.52364002098118
7805,WOODLANDS AVE 6  block  791,WOODLANDS,5 ROOM,103.8021781,1.4427646,WOODLANDS AVE 6,3,WOODLANDS EAST,NORTH REGION,WOODLANDS,256.9666129149785,196.55363553043392,353.882536143304,262.80395566555086,431.6575822795956,215.37247872711373,104.38703306177793
7806,WOODLANDS AVE 6  block  792,WOODLANDS,5 ROOM,103.8021781,1.4422141,WOODLANDS AVE 6,3,WOODLANDS EAST,NORTH REGION,WOODLANDS,197.20789689212538,214.9187946818444,301.35971893805873,206.72509821663715,370.8614520959821,230.96824398801002,97.50210078721375
7807,WOODLANDS AVE 6  block  793,WOODLANDS,5 ROOM,103.8028346,1.4422651,WOODLANDS AVE 6,3,WOODLANDS EAST,NORTH REGION,WOODLANDS,229.54320119279024,280.82260715391124,350.8909617257947,251.85244000482936,379.70424029283663,162.79290758704713,28.83755740565172
7808,WOODLANDS AVE 9  block  876,WOODLANDS,5 ROOM,103.7905423,1.444782,WOODLANDS AVE 9,2,MIDVIEW,NORTH REGION,WOODLANDS,230.16203450481973,369.36824088980285,1250.7617668816513,926.7605066620451,1435.746107609567,94.69082925865169,142.33810179243275
7809,WOODLANDS AVE 9  block  877,WOODLANDS,5 ROOM,103.791312,1.4451443,WOODLANDS AVE 9,2,MIDVIEW,NORTH REGION,WOODLANDS,278.33617260570026,430.96253369190373,1192.780978878303,999.5896785373282,1411.6931494935,1.953197732535485,166.37418526042157
7810,WOODLANDS AVE 9  block  878,WOODLANDS,5 ROOM,103.7917873,1.4453432,WOODLANDS AVE 9,2,MIDVIEW,NORTH REGION,WOODLANDS,316.1024446724614,387.7020635866282,1157.9626683901306,1043.9011224167493,1377.197706878112,57.1225295493021,159.77786293658113
7811,WOODLANDS CIRCLE  block  721,WOODLANDS,4 ROOM,103.8003444,1.4440056,WOODLANDS CIRCLE,3,WOODLANDS EAST,NORTH REGION,WOODLANDS,196.359481600312,106.06728825837037,452.0471776888867,377.628670746285,610.9553622610734,80.55284712634895,96.86263758432989
7812,WOODLANDS CIRCLE  block  726,WOODLANDS,5 ROOM,103.7995747,1.4441204,WOODLANDS CIRCLE,3,WOODLANDS EAST,NORTH REGION,WOODLANDS,110.94038313296099,152.1653055836903,479.572353345942,404.28726134004864,658.4560845783072,56.99106865552591,46.361365836319465
7813,WOODLANDS CIRCLE  block  727,WOODLANDS,4 ROOM,103.7996652,1.4436794,WOODLANDS CIRCLE,3,WOODLANDS EAST,NORTH REGION,WOODLANDS,144.0596170128591,110.31639842276454,429.8784815387541,354.6180459209733,610.8457423557018,96.4277307370973,40.900355151684984
7814,WOODLANDS CIRCLE  block  728,WOODLANDS,4 ROOM,103.7989657,1.4429412,WOODLANDS CIRCLE,3,WOODLANDS EAST,NORTH REGION,WOODLANDS,173.89756413633643,163.946821020113,384.3866236764038,313.0814846577359,587.863884413491,115.5032440635988,101.8395881717081
7815,WOODLANDS CIRCLE  block  729,WOODLANDS,4 ROOM,103.7985786,1.4425116,WOODLANDS CIRCLE,3,WOODLANDS EAST,NORTH REGION,WOODLANDS,205.08083546590373,215.00619468903372,369.9402499295512,304.32886464904976,582.5718692885105,107.51466375086511,120.47891573277712
7816,WOODLANDS CIRCLE  block  730,WOODLANDS,4 ROOM,103.7978422,1.4425118,WOODLANDS CIRCLE,3,WOODLANDS EAST,NORTH REGION,WOODLANDS,235.23957267842317,294.6163303168383,426.8638314087783,367.64254275435064,644.2358608776398,119.94794573779582,50.69446405090213
7817,WOODLANDS CIRCLE  block  731,WOODLANDS,5 ROOM,103.7975825,1.4428848,WOODLANDS CIRCLE,3,WOODLANDS EAST,NORTH REGION,WOODLANDS,212.31560513058025,312.5795526734103,476.058806751821,415.37725942156055,692.7339385731157,85.66699904051626,80.68654491643008
7818,WOODLANDS CIRCLE  block  732,WOODLANDS,5 ROOM,103.7983069,1.4433208,WOODLANDS CIRCLE,3,WOODLANDS EAST,NORTH REGION,WOODLANDS,133.57971966958158,238.6891806256451,459.40923078176354,390.7076447503258,667.7544483641353,145.97578475066118,123.73549554668006
7819,WOODLANDS CIRCLE  block  733,WOODLANDS,5 ROOM,103.7987597,1.443685,WOODLANDS CIRCLE,3,WOODLANDS EAST,NORTH REGION,WOODLANDS,88.86532602503432,199.18103573501185,467.53808497205875,394.975672511041,666.5716410929651,84.41527999612913,62.95181013333143
7820,WOODLANDS CIRCLE  block  734,WOODLANDS,5 ROOM,103.7980353,1.4439831,WOODLANDS CIRCLE,3,WOODLANDS EAST,NORTH REGION,WOODLANDS,87.24337408177328,286.2498551752203,536.9159198482329,467.00465475699707,742.6862138156217,127.56232651180262,143.989312162865
7821,WOODLANDS CIRCLE  block  735,WOODLANDS,4 ROOM,103.7971298,1.4434015,WOODLANDS CIRCLE,3,WOODLANDS EAST,NORTH REGION,WOODLANDS,206.4591213511006,244.64410117415653,551.9499346109206,490.3524107929432,768.1201563113046,71.56432547180174,145.67822780473892
7822,WOODLANDS CIRCLE  block  736,WOODLANDS,5 ROOM,103.7965624,1.4426677,WOODLANDS CIRCLE,3,WOODLANDS EAST,NORTH REGION,WOODLANDS,306.3229744670064,230.72723224973677,550.5468053371836,498.6376207998974,769.8293588537275,33.731977566667126,124.16774046700525
7823,WOODLANDS CIRCLE  block  737,WOODLANDS,4 ROOM,103.7967449,1.4436424,WOODLANDS CIRCLE,3,WOODLANDS EAST,NORTH REGION,WOODLANDS,230.76287020595504,196.07225552646787,601.3557589218848,540.4156917609884,817.9912953084481,85.15302451213728,124.41148957036506
7824,WOODLANDS CIRCLE  block  738,WOODLANDS,4 ROOM,103.797492,1.4442067,WOODLANDS CIRCLE,3,WOODLANDS EAST,NORTH REGION,WOODLANDS,131.7292183088787,273.4397803282716,592.0321273162083,524.0389450101725,801.2430720077529,165.55627274014307,108.3348450826716
7825,WOODLANDS CIRCLE  block  739,WOODLANDS,4 ROOM,103.7967676,1.4440644,WOODLANDS CIRCLE,3,WOODLANDS EAST,NORTH REGION,WOODLANDS,208.07460895081198,192.48732994906743,632.3538895538268,568.7986666357973,847.0172439998718,83.42066712678604,102.96065090203481
7826,WOODLANDS CIRCLE  block  740,WOODLANDS,5 ROOM,103.7962242,1.444655,WOODLANDS CIRCLE,3,WOODLANDS EAST,NORTH REGION,WOODLANDS,217.03627368137728,146.42364737769554,721.347113866337,657.5315432374769,935.7777908005077,83.92479090503059,83.78850786764141
7827,WOODLANDS CIRCLE  block  741,WOODLANDS,4 ROOM,103.795862,1.4443636,WOODLANDS CIRCLE,3,WOODLANDS EAST,NORTH REGION,WOODLANDS,267.4822947134146,96.84087545527017,727.6513995600054,666.9548609442882,944.5119999808848,52.43577396148536,83.62490671859989
7828,WOODLANDS CIRCLE  block  742,WOODLANDS,5 ROOM,103.7959526,1.4439226,WOODLANDS CIRCLE,3,WOODLANDS EAST,NORTH REGION,WOODLANDS,285.2716170379093,103.29558151898351,687.9868091784521,629.42700947168,905.930659415904,8.794521044638492,47.473196997870254
7829,WOODLANDS CIRCLE  block  743,WOODLANDS,4 ROOM,103.7962922,1.4437186,WOODLANDS CIRCLE,3,WOODLANDS EAST,NORTH REGION,WOODLANDS,272.0114916039208,145.24208967236427,644.5599416941413,585.5894258098056,862.2920447300788,36.64311164530495,74.47524848009722
7830,WOODLANDS CIRCLE  block  744,WOODLANDS,4 ROOM,103.7956929,1.4429641,WOODLANDS CIRCLE,3,WOODLANDS EAST,NORTH REGION,WOODLANDS,368.7349600308072,143.49702309494083,649.9176780635484,599.8379281001007,869.1548599949219,112.34150316652041,75.67803886618447
7831,WOODLANDS CIRCLE  block  745,WOODLANDS,4 ROOM,103.7956809,1.4423093,WOODLANDS CIRCLE,3,WOODLANDS EAST,NORTH REGION,WOODLANDS,407.87625860446315,208.66491702714376,616.9173355699993,573.2165083809864,834.8768787835924,70.78823538162042,147.10152564997364
7832,WOODLANDS CIRCLE  block  746,WOODLANDS,4 ROOM,103.7952282,1.4425323,WOODLANDS CIRCLE,3,WOODLANDS EAST,NORTH REGION,WOODLANDS,377.93130225885614,172.66037646269984,673.0008126049569,628.9480736897623,890.9572594298571,123.71603362008489,92.05745878088196
7833,WOODLANDS CIRCLE  block  747,WOODLANDS,4 ROOM,103.7950471,1.4431941,WOODLANDS CIRCLE,3,WOODLANDS EAST,NORTH REGION,WOODLANDS,392.75404884149435,98.18476993750835,724.7674070219276,675.6520468505255,943.8708554140679,135.89445467237192,81.56423867699638
7834,WOODLANDS CIRCLE  block  748,WOODLANDS,5 ROOM,103.7952282,1.4453219,WOODLANDS CIRCLE,3,WOODLANDS EAST,NORTH REGION,WOODLANDS,307.8953339031772,138.72619247398632,851.7055533804902,789.1703574301043,1067.2956166275137,121.31905281125042,155.0087726955275
7835,WOODLANDS CIRCLE  block  749,WOODLANDS,5 ROOM,103.7945242,1.4445854,WOODLANDS CIRCLE,3,WOODLANDS EAST,NORTH REGION,WOODLANDS,398.40167417671955,79.79808755261585,858.1751756126059,801.9450453369526,1076.9891467133127,8.330105120190655,122.7901332656045
7836,WOODLANDS CIRCLE  block  751,WOODLANDS,5 ROOM,103.7942321,1.4451078,WOODLANDS CIRCLE,3,WOODLANDS EAST,NORTH REGION,WOODLANDS,420.3065580562971,144.59982297260134,919.2105160976695,861.3998732306591,1137.5605110424663,68.65186294818763,171.67497019020104
7837,WOODLANDS CIRCLE  block  752,WOODLANDS,4 ROOM,103.7946849,1.4454721,WOODLANDS CIRCLE,3,WOODLANDS EAST,NORTH REGION,WOODLANDS,367.81019193410793,158.65345863423843,907.0347375296086,845.925808982771,1123.6980311669158,106.41939459028904,137.0103814731375
7838,WOODLANDS CIRCLE  block  753,WOODLANDS,5 ROOM,103.7945038,1.4457669,WOODLANDS CIRCLE,3,WOODLANDS EAST,NORTH REGION,WOODLANDS,389.18056914236945,195.5624816745345,943.969375287356,882.3168967139823,1160.2628429553165,136.32390289034564,111.88586150028347
7839,WOODLANDS CIRCLE  block  754,WOODLANDS,4 ROOM,103.794051,1.445476,WOODLANDS CIRCLE,3,WOODLANDS EAST,NORTH REGION,WOODLANDS,438.3510760682024,189.27211521191538,960.5220031736608,901.66508252976,1178.4572691800188,89.10113257303323,133.76754317247455
7840,WOODLANDS CIRCLE  block  764,WOODLANDS,4 ROOM,103.7969487,1.4451644,WOODLANDS CIRCLE,3,WOODLANDS EAST,NORTH REGION,WOODLANDS,121.2888836080553,244.00162291019492,713.1507664084536,644.2739986296178,920.5573322533415,53.02261441904385,20.440542298058897
7841,WOODLANDS CIRCLE  block  764A,WOODLANDS,5 ROOM,103.796677,1.4456066,WOODLANDS CIRCLE,3,WOODLANDS EAST,NORTH REGION,WOODLANDS,146.7006846335208,248.3708324693221,770.5069367546542,701.4095947996632,977.3660743489968,11.192560237178945,73.0635115715045
7842,WOODLANDS CIRCLE  block  765,WOODLANDS,4 ROOM,103.7966544,1.4459555,WOODLANDS CIRCLE,3,WOODLANDS EAST,NORTH REGION,WOODLANDS,157.35340548976933,274.35930896712796,803.6376652856202,733.7446913637743,1008.6808764982095,40.388706275289394,110.70696835120549
7843,WOODLANDS CIRCLE  block  766,WOODLANDS,4 ROOM,103.7971298,1.4461911,WOODLANDS CIRCLE,3,WOODLANDS EAST,NORTH REGION,WOODLANDS,123.2995760939935,329.51072278778196,797.7559355681321,725.9154212688218,997.3050232657171,75.09852758845402,60.15580528586731
7844,WOODLANDS CIRCLE  block  767,WOODLANDS,4 ROOM,103.797492,1.4462623,WOODLANDS CIRCLE,3,WOODLANDS EAST,NORTH REGION,WOODLANDS,101.96142255410548,364.2827300257114,785.4938411931755,712.5767152489146,980.9003499788715,101.06886427308577,28.8269684604592
7845,WOODLANDS CRES  block  774,WOODLANDS,4 ROOM,103.799054,1.4481063,WOODLANDS CRES,3,WOODLANDS EAST,NORTH REGION,WOODLANDS,312.76486750516636,444.737386039623,922.0783946880114,846.7788362740959,1085.9560941987265,90.914088466410007,73.30444100336166
7846,WOODLANDS CRES  block  775,WOODLANDS,4 ROOM,103.800118,1.4485953,WOODLANDS CRES,3,WOODLANDS EAST,NORTH REGION,WOODLANDS,417.2666220240285,378.23249591608646,960.0129909780443,885.7513781510321,1104.4022807593908,194.12293246325243,160.30202789078567
7847,WOODLANDS CRES  block  776,WOODLANDS,4 ROOM,103.8000766,1.4477849,WOODLANDS CRES,3,WOODLANDS EAST,NORTH REGION,WOODLANDS,344.1051632197987,327.91759212079944,870.9781861877683,796.5698220547499,1018.4418199450166,136.69099381963352,186.61717333327417
7848,WOODLANDS CRES  block  777,WOODLANDS,4 ROOM,103.7996652,1.4480107,WOODLANDS CRES,3,WOODLANDS EAST,NORTH REGION,WOODLANDS,335.48013262065797,380.03322048539906,900.552487282176,825.6408383531716,1054.7190558427237,112.51771520663605,139.8020514319446
7849,WOODLANDS CRES  block  779,WOODLANDS,5 ROOM,103.8003896,1.4475658,WOODLANDS CRES,3,WOODLANDS EAST,NORTH REGION,WOODLANDS,352.2502455310313,285.6097798652648,844.7058892694045,770.8417355546961,986.688445593111,162.98838887573723,202.6449731757203
7850,WOODLANDS CRES  block  782A,WOODLANDS,4 ROOM,103.8864427,1.3276542,WOODLANDS CRES,2,MACPHERSON,CENTRAL REGION,GEYLANG,101.70879037982677,491.13834440248326,79.32454014879997,290.80981735675175,438.8041507783207,337.15854172115405,131.83226023302592
7851,WOODLANDS CRES  block  787B,WOODLANDS,5 ROOM,103.800933,1.4442589,WOODLANDS CRES,3,WOODLANDS EAST,NORTH REGION,WOODLANDS,255.8915113138681,144.6397301478584,479.07871379550653,407.31885267935405,617.1237706795283,36.14402786212912,83.91360437683494
7852,WOODLANDS CRES  block  787C,WOODLANDS,4 ROOM,103.8010235,1.4448456,WOODLANDS CRES,3,WOODLANDS EAST,NORTH REGION,WOODLANDS,267.85489092374223,209.0006586051013,544.447148840295,472.9075627446644,677.7506665838335,39.23308902695027,147.5960395256866
7853,WOODLANDS CRES  block  787D,WOODLANDS,4 ROOM,103.8016348,1.4454474,WOODLANDS CRES,3,WOODLANDS EAST,NORTH REGION,WOODLANDS,349.57944983029364,141.25662801343466,618.6500202548389,544.1986486899108,732.2726261810626,134.07734164837632,166.253736283993
7854,WOODLANDS CRES  block  787E,WOODLANDS,4 ROOM,103.8022913,1.4448377,WOODLANDS CRES,3,WOODLANDS EAST,NORTH REGION,WOODLANDS,407.7968334956685,161.96404085048255,570.6572276041152,486.9953771131642,660.4717186112822,167.4688760569285,66.90017833133996
7855,WOODLANDS CRES  block  788B,WOODLANDS,EXECUTIVE,103.8012046,1.4438901,WOODLANDS CRES,3,WOODLANDS EAST,NORTH REGION,WOODLANDS,292.3191710831024,126.30049899709714,441.21377432764785,371.59265262085796,570.2577910168703,86.220536079322,44.74048445117808
7856,WOODLANDS CRES  block  788C,WOODLANDS,EXECUTIVE,103.8019743,1.4438487,WOODLANDS CRES,3,WOODLANDS EAST,NORTH REGION,WOODLANDS,373.7896055788197,192.70089286012137,455.7507329179603,372.8180956918215,552.7158166595235,151.54254342808633,108.04898299907887
7857,WOODLANDS CRES  block  788D,WOODLANDS,EXECUTIVE,103.8023818,1.4439563,WOODLANDS CRES,3,WOODLANDS EAST,NORTH REGION,WOODLANDS,390.6740835748914,238.6812906859507,482.81239164426,395.0558468199524,562.9772104444585,187.1413033105176,68.717860821025
7858,WOODLANDS CRES  block  788E,WOODLANDS,EXECUTIVE,103.8024724,1.4444696,WOODLANDS CRES,3,WOODLANDS EAST,NORTH REGION,WOODLANDS,426.03157028127947,199.35431155051666,539.1806099546076,452.3711313667682,619.8616376591708,185.10825132452632,31.4407996008951
7859,WOODLANDS CTR RD  block  1A,WOODLANDS,3 ROOM,103.7706914,1.4418028,WOODLANDS CTR RD,9,NORTH COAST,NORTH REGION,WOODLANDS,126.40492586318734,463.0103865601332,760.2487808623746,1066.3306840402383,364.662072519656,163.6147261328533,43.98590689008148
7860,WOODLANDS CTR RD  block  2A,WOODLANDS,5 ROOM,103.7705698,1.4406665,WOODLANDS CTR RD,9,NORTH COAST,NORTH REGION,WOODLANDS,245.7082214784911,422.7992563504406,819.3473708652592,954.7135757047809,408.66677416885426,182.94996140612048,127.98624270866529
7861,WOODLANDS DR 14  block  501,WOODLANDS,4 ROOM,103.7919684,1.4328637,WOODLANDS DR 14,4,WOODLANDS SOUTH,NORTH REGION,WOODLANDS,330.7280043559496,174.54665095532135,1246.7671512529519,705.3396049477947,1333.0071909845994,87.998831902025,172.88745071844693
7862,WOODLANDS DR 14  block  502,WOODLANDS,5 ROOM,103.7917873,1.4332317,WOODLANDS DR 14,4,WOODLANDS SOUTH,NORTH REGION,WOODLANDS,374.40242240673723,151.31798248161533,1237.750332111009,663.488145454618,1331.0009796368624,53.806527719404215,191.91315880455087
7863,WOODLANDS DR 14  block  502A,WOODLANDS,4 ROOM,103.7913346,1.4333079,WOODLANDS DR 14,4,WOODLANDS SOUTH,NORTH REGION,WOODLANDS,415.2167614179646,101.97089182030727,1273.5949782379482,620.0570543028575,1371.929676303125,2.8997276981174034,193.06507591970163
7864,WOODLANDS DR 14  block  503,WOODLANDS,4 ROOM,103.7916062,1.4325723,WOODLANDS DR 14,4,WOODLANDS SOUTH,NORTH REGION,WOODLANDS,338.82958548191726,146.55776242307746,1298.3703343180273,698.3975746045274,1384.027971224337,87.2997648908602,129.17333170182425
7865,WOODLANDS DR 14  block  504,WOODLANDS,5 ROOM,103.7913346,1.4329409,WOODLANDS DR 14,4,WOODLANDS SOUTH,NORTH REGION,WOODLANDS,387.9734055413253,103.81563216791153,1287.007162154905,648.1509103039563,1390.5791066288475,40.13579019978992,161.45086775302693
7866,WOODLANDS DR 14  block  505,WOODLANDS,4 ROOM,103.7911535,1.4321347,WOODLANDS DR 14,4,WOODLANDS SOUTH,NORTH REGION,WOODLANDS,355.5391580580633,139.71620449527563,1274.645886604659,701.3578385275011,1383.418061363452,130.3342556417269,79.70073845482084
7867,WOODLANDS DR 14  block  506,WOODLANDS,4 ROOM,103.7908819,1.4325034,WOODLANDS DR 14,4,WOODLANDS SOUTH,NORTH REGION,WOODLANDS,401.53635617858043,88.9861513719478,1240.225397360435,650.640491455274,1351.0409812846178,100.37791951444206,91.77650253657023
7868,WOODLANDS DR 14  block  507,WOODLANDS,4 ROOM,103.7907913,1.4318434,WOODLANDS DR 14,4,WOODLANDS SOUTH,NORTH REGION,WOODLANDS,379.9220570081371,151.77407834330646,1239.1112397846157,703.3139457034628,1345.8478898950357,171.36584421171287,50.071115693792855
7869,WOODLANDS DR 14  block  508,WOODLANDS,4 ROOM,103.7905197,1.4321386,WOODLANDS DR 14,4,WOODLANDS SOUTH,NORTH REGION,WOODLANDS,413.55978374763987,114.1283851906213,1204.613842484819,659.3422357861264,1313.027046594049,155.8584757481295,35.14068021666867
7870,WOODLANDS DR 14  block  509,WOODLANDS,4 ROOM,103.7891162,1.4326243,WOODLANDS DR 14,4,WOODLANDS SOUTH,NORTH REGION,WOODLANDS,259.31230911584436,157.93692185291957,1043.3456940516492,537.228040952015,1154.183984964209,208.7534503976485,120.76076208289322
7871,WOODLANDS DR 14  block  510,WOODLANDS,4 ROOM,103.7885729,1.4326276,WOODLANDS DR 14,4,WOODLANDS SOUTH,NORTH REGION,WOODLANDS,199.6336422574318,214.99638031420562,983.1492607119727,516.1957403766417,1093.7479051618134,156.1370728470983,73.3495505608609
7872,WOODLANDS DR 14  block  511,WOODLANDS,4 ROOM,103.788754,1.4333604,WOODLANDS DR 14,4,WOODLANDS SOUTH,NORTH REGION,WOODLANDS,245.90411272441838,187.63980571478982,998.3206900580257,446.5791514782775,1113.952784201531,148.3925736635553,69.76585595737582
7873,WOODLANDS DR 14  block  512,WOODLANDS,4 ROOM,103.7887993,1.4342776,WOODLANDS DR 14,4,WOODLANDS SOUTH,NORTH REGION,WOODLANDS,234.12513796760277,219.05472249036984,1006.4869765556472,357.36565295838216,1127.3076625533538,179.23550084970293,123.08304316489615
7874,WOODLANDS DR 14  block  513,WOODLANDS,5 ROOM,103.7894784,1.4337964,WOODLANDS DR 14,4,WOODLANDS SOUTH,NORTH REGION,WOODLANDS,325.2315544779898,126.65522622654677,1079.116175040882,442.5838278720663,1197.156393064258,210.8994657437074,162.93540105925342
7875,WOODLANDS DR 14  block  514,WOODLANDS,EXECUTIVE,103.7898406,1.4346749,WOODLANDS DR 14,4,WOODLANDS SOUTH,NORTH REGION,WOODLANDS,334.0426594124739,179.16769985788986,1126.0760382967637,395.35844483839173,1248.1550265527806,119.46770412772736,80.54191507145259
7876,WOODLANDS DR 14  block  515,WOODLANDS,EXECUTIVE,103.7903386,1.4347819,WOODLANDS DR 14,4,WOODLANDS SOUTH,NORTH REGION,WOODLANDS,387.57273060272075,178.88447799827577,1182.4829714451946,430.64251442909256,1304.725730391799,94.7321661520754,40.192111347668856
7877,WOODLANDS DR 14  block  516,WOODLANDS,EXECUTIVE,103.7909724,1.4347046,WOODLANDS DR 14,4,WOODLANDS SOUTH,NORTH REGION,WOODLANDS,458.60730328765146,180.4817605448019,1226.8805981849011,493.7125512239325,1347.8690455182914,125.8484129241361,77.67358620797727
7878,WOODLANDS DR 14  block  517,WOODLANDS,5 ROOM,103.7916968,1.4338194,WOODLANDS DR 14,4,WOODLANDS SOUTH,NORTH REGION,WOODLANDS,431.3432335133779,158.46528746931003,1208.311100683032,615.4684623947808,1310.9621769691214,71.57798711062722,142.9754221505808
7879,WOODLANDS DR 14  block  518,WOODLANDS,4 ROOM,103.7916062,1.4344071,WOODLANDS DR 14,4,WOODLANDS SOUTH,NORTH REGION,WOODLANDS,490.5014582558867,189.66125611920884,1181.810895740172,570.9854931170265,1293.968936278695,126.49063829175576,112.71445269311307
7880,WOODLANDS DR 14  block  519,WOODLANDS,5 ROOM,103.7918779,1.4347724,WOODLANDS DR 14,4,WOODLANDS SOUTH,NORTH REGION,WOODLANDS,499.3184322972069,221.19234572507648,1135.2038429305749,577.9699345809046,1250.891784956741,174.38146094437525,74.20487111203464
7881,WOODLANDS DR 14  block  520,WOODLANDS,5 ROOM,103.7926023,1.4343276,WOODLANDS DR 14,4,WOODLANDS SOUTH,NORTH REGION,WOODLANDS,431.87969965171226,273.8003884927332,1093.3938343516747,672.0933673053548,1195.8860935035354,183.16889359042506,51.6509670828476
7882,WOODLANDS DR 14  block  521,WOODLANDS,4 ROOM,103.7931456,1.4338105,WOODLANDS DR 14,4,WOODLANDS SOUTH,NORTH REGION,WOODLANDS,358.4869184240637,310.5742347465408,1079.0700194574836,752.3186304369082,1167.551802190578,211.94985062224714,101.55151268196383
7883,WOODLANDS DR 14  block  522,WOODLANDS,4 ROOM,103.794051,1.433805,WOODLANDS DR 14,4,WOODLANDS SOUTH,NORTH REGION,WOODLANDS,344.8979784589785,409.19577826297416,1003.0137100173414,842.2304657435839,1080.481019256927,147.94318777408904,106.85901732042228
7884,WOODLANDS DR 14  block  523,WOODLANDS,4 ROOM,103.794051,1.4332178,WOODLANDS DR 14,4,WOODLANDS SOUTH,NORTH REGION,WOODLANDS,279.97684735603383,403.1024852785914,1047.9709909638723,872.239305387969,1115.487697542857,129.15927472857194,58.95571250603832
7885,WOODLANDS DR 14  block  524,WOODLANDS,4 ROOM,103.79387,1.4326318,WOODLANDS DR 14,4,WOODLANDS SOUTH,NORTH REGION,WOODLANDS,215.66485921848803,387.46137579032757,1108.542011924552,889.0190485234706,1169.2209675893,159.66665469151326,31.119148391845773
7886,WOODLANDS DR 14  block  525,WOODLANDS,4 ROOM,103.7931456,1.4324161,WOODLANDS DR 14,4,WOODLANDS SOUTH,NORTH REGION,WOODLANDS,213.89992033599214,313.49203110429966,1181.9163196236389,837.6945538494826,1248.719489315563,176.85510798855395,115.13355090671206
7887,WOODLANDS DR 14  block  526,WOODLANDS,5 ROOM,103.7927834,1.4330054,WOODLANDS DR 14,4,WOODLANDS SOUTH,NORTH REGION,WOODLANDS,290.2925594782816,262.6045111328768,1167.1403712458334,766.2049643013954,1246.946642635535,167.34386124786656,155.2032424206792
7888,WOODLANDS DR 14  block  527,WOODLANDS,EXECUTIVE,103.7921495,1.4318351,WOODLANDS DR 14,4,WOODLANDS SOUTH,NORTH REGION,WOODLANDS,242.51534317907075,241.52638040253527,1306.3042337105135,799.0864087216263,1376.4457728257091,178.83205475460824,100.96930470039665
7889,WOODLANDS DR 14  block  528,WOODLANDS,5 ROOM,103.7924212,1.4315399,WOODLANDS DR 14,4,WOODLANDS SOUTH,NORTH REGION,WOODLANDS,200.01887210468882,285.4905367988075,1307.4203635164558,843.5787565548916,1370.6337792320503,135.10141243816807,109.32021743555235
7890,WOODLANDS DR 14  block  529,WOODLANDS,5 ROOM,103.7929645,1.4317567,WOODLANDS DR 14,4,WOODLANDS SOUTH,NORTH REGION,WOODLANDS,165.6502662694641,322.3629250674347,1248.0882635359155,869.6743126712198,1307.7953397725785,113.14368587581323,132.13418820824944
